id,resource_type,title,url,note,source,created_at
33264d5f-9a2c-597e-b984-1d825c615b8c,character_profile,忘归人 官方资料,https://bbs.mihoyo.com/sr/wiki/content/4175/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
339aa115-d157-5ebb-94ca-db7095bb82d0,character_research,莫宁 先行研究,https://www.notion.so/ww-Mornye-29d5adb3775e80f08253db009e18fb50,,www.notion.so,2026-06-19 14:29:13.611862+00
3443c9bb-6cc5-5630-b690-90d84794b832,party_member_profile,震谐 / 莫宁 资料,https://wiki.kurobbs.com/mc/item/1429461088674648064?wkFrom=catalog&wkFromLabel=%E3%80%90%E7%9B%AE%E5%BD%95%E9%A1%B5%E3%80%91%EF%BC%9A%E5%85%B1%E9%B8%A3%E8%80%85,,wiki.kurobbs.com,2026-06-19 14:29:13.611862+00
34e90f71-09f5-538b-b7ad-f8ae5ef40868,character_profile,洛可可 官方资料,https://wiki.kurobbs.com/mc/item/1328404385305366528?wkFrom=catalog&wkFromLabel=%E3%80%90%E7%9B%AE%E5%BD%95%E9%A1%B5%E3%80%91%EF%BC%9A%E5%85%B1%E9%B8%A3%E8%80%85,,wiki.kurobbs.com,2026-06-19 14:29:13.611862+00
356dda26-4e45-5aec-b565-4a57e745429d,character_profile,橘福福 官方资料,https://baike.mihoyo.com/zzz/wiki/content/1301/detail?mhy_presentation_style=fullscreen,,baike.mihoyo.com,2026-06-19 14:29:13.611862+00
36b2511f-1b56-5214-9781-925af3d80cb9,character_research,橘福福 先行研究,https://www.notion.so/zzz-3315adb3775e8089a91bf2fea70f965b,,www.notion.so,2026-06-19 14:29:13.611862+00
36de7ce1-1923-5c48-9e74-a383f99f9508,character_profile,汤汤 官方资料,https://wiki.skland.com/endfield/detail?mainTypeId=1&subTypeId=1&gameEntryId=1130,,wiki.skland.com,2026-06-19 14:29:13.611862+00
37b038f0-ee57-5e87-88ae-118021428744,character_research,流萤 先行研究,https://app.notion.com/p/hsr-32d5adb3775e80fb9eb2ea9d7b4f17c2,,app.notion.com,2026-06-19 14:29:13.611862+00
3957459c-8c71-52f7-a4d3-86ee79b87071,character_profile,丹瑾 官方资料,https://wiki.kurobbs.com/mc/item/1233430505140629504?wkFrom=catalog&wkFromLabel=%E3%80%90%E7%9B%AE%E5%BD%95%E9%A1%B5%E3%80%91%EF%BC%9A%E5%85%B1%E9%B8%A3%E8%80%85,,wiki.kurobbs.com,2026-06-19 14:29:13.611862+00
39bf163e-90d6-5d82-91c2-a5b732f6f074,character_research,琳奈 先行研究,https://www.notion.so/ww-Lynae-29d5adb3775e80c2a136e0b8eb54699c,,www.notion.so,2026-06-19 14:29:13.611862+00
3a61d727-6416-5b70-899f-e67fe353fe9c,platform_link,WeChat - 发布 图文,https://mp.weixin.qq.com/cgi-bin/appmsg?begin=0&count=10&type=77&action=list_card&token=1315607839&lang=zh_CN,,mp.weixin.qq.com,2026-06-19 14:29:13.611862+00
3a87f9b5-c513-594b-8bf2-fda80cda4f50,character_profile,风堇 官方资料,https://bbs.mihoyo.com/sr/wiki/content/5108/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
3b3c9002-b561-5590-b195-e313ecb326de,game_phase_reference,剑星 1.x,https://www.bilibili.com/video/BV1QD421J72a/?spm_id_from=333.788.videopod.episodes&vd_source=672290e098243de76ae06a1d6b9308c9,,www.bilibili.com,2026-06-19 14:29:13.611862+00
3b8e90b5-64e7-5837-91c0-f0527f806f85,game_phase_reference,剑星 攻略,https://www.bilibili.com/video/BV1QD421J72a/?share_source=copy_web&vd_source=5729327076242969dc08142a2c93ef3f,,www.bilibili.com,2026-06-19 14:29:13.611862+00
3b9409ad-6080-5a3b-a3aa-35bcaedb6bc4,character_profile,秋水 官方资料,https://wiki.kurobbs.com/mc/item/1233210783276019712?wkFrom=catalog&wkFromLabel=%E3%80%90%E7%9B%AE%E5%BD%95%E9%A1%B5%E3%80%91%EF%BC%9A%E5%85%B1%E9%B8%A3%E8%80%85,,wiki.kurobbs.com,2026-06-19 14:29:13.611862+00
3b977c72-3181-5165-a1f9-913592ca302b,character_profile,叶瞬光 官方资料,https://baike.mihoyo.com/zzz/wiki/content/1687/detail?mhy_presentation_style=fullscreen,,baike.mihoyo.com,2026-06-19 14:29:13.611862+00
3c08ab83-895b-5d5d-a25d-d29b109cb4ff,game_phase_reference,崩壊3rd 1.x,https://www.bilibili.com/video/BV1LV411Z7fz/?share_source=copy_web&vd_source=5729327076242969dc08142a2c93ef3f,,www.bilibili.com,2026-06-19 14:29:13.611862+00
3c1f0504-ca09-59f6-bc7d-65e955900e61,character_profile,瓦尔特 官方资料,https://bbs.mihoyo.com/sr/wiki/content/560/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
3c4a74f4-e52b-5bf2-bdb1-e338be33efce,character_profile,朱鸢 官方资料,https://baike.mihoyo.com/zzz/wiki/content/634/detail?mhy_presentation_style=fullscreen,,baike.mihoyo.com,2026-06-19 14:29:13.611862+00
3c9c1d2b-ce58-5cf2-a368-aa26d9e47ae2,party_member_profile,记忆队 / 长夜月 资料,https://bbs.mihoyo.com/sr/wiki/content/5736/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
3cb53ec5-6cb7-5de7-866c-90530353ee41,character_profile,青衣 官方资料,https://baike.mihoyo.com/zzz/wiki/content/680/detail?mhy_presentation_style=fullscreen,,baike.mihoyo.com,2026-06-19 14:29:13.611862+00
3cbb6a95-48bc-5ed0-8f26-969086dd025f,character_research,陆·赫斯 先行研究,https://www.notion.so/ww-29d5adb3775e80d5917bd09fe3cbe706,,www.notion.so,2026-06-19 14:29:13.611862+00
3e0b7403-3de9-58ae-bd96-6fb6f85a0656,character_profile,西格莉卡 官方资料,https://wiki.kurobbs.com/mc/item/1478089902761410560?wkFrom=catalog&wkFromLabel=%E3%80%90%E7%9B%AE%E5%BD%95%E9%A1%B5%E3%80%91%EF%BC%9A%E5%85%B1%E9%B8%A3%E8%80%85,,wiki.kurobbs.com,2026-06-19 14:29:13.611862+00
3ed607ef-a0de-5387-af4d-d8507338f0a3,party_member_profile,鸣4 / 爱弥斯 资料,https://wiki.kurobbs.com/mc/item/1457744312692867072?wkFrom=catalog&wkFromLabel=%E3%80%90%E7%9B%AE%E5%BD%95%E9%A1%B5%E3%80%91%EF%BC%9A%E5%85%B1%E9%B8%A3%E8%80%85,,wiki.kurobbs.com,2026-06-19 14:29:13.611862+00
3f1dbdc8-68a2-5e22-b277-5b910a1257d1,character_research,千咲 先行研究,https://www.notion.so/ww-Chisa-29d5adb3775e8086bf08e8541dcd6868,,www.notion.so,2026-06-19 14:29:13.611862+00
3f4073bd-c2c5-595f-926e-f41b923dc77c,character_profile,可琳 官方资料,https://baike.mihoyo.com/zzz/wiki/content/179/detail?mhy_presentation_style=fullscreen,,baike.mihoyo.com,2026-06-19 14:29:13.611862+00
40361a14-9afb-5b98-9c89-677bbf0eb5c0,character_research,派派 先行研究,https://www.notion.so/zzz-3625adb3775e805eb8e5ff8ea1ab63e4,,www.notion.so,2026-06-19 14:29:13.611862+00
40c7075b-9e1d-5abe-a3e2-395b3e7bb1eb,wiki,明日方舟终末地 - 武器,https://wiki.skland.com/endfield/catalog?typeMainId=1&typeSubId=2,,wiki.skland.com,2026-06-19 14:29:13.611862+00
41def8ac-cdb4-54ad-b75f-1129ea3f52a6,character_profile,雅 官方资料,https://baike.mihoyo.com/zzz/wiki/content/996/detail,,baike.mihoyo.com,2026-06-19 14:29:13.611862+00
41e2d30d-efca-5eeb-8eab-79b063c15829,character_research,开拓者•欢愉 先行研究,https://www.notion.so/hsr-32d5adb3775e804b95a0ca19bdaf55ed,,www.notion.so,2026-06-19 14:29:13.611862+00
420a014a-fd38-5577-a8cf-eb6f8f7c3156,character_profile,艾丝妲 官方资料,https://bbs.mihoyo.com/sr/wiki/content/52/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
426a603b-f6fb-53b7-99c0-b4d0b3d1b035,platform_link,HoYoLab - HP 内容,https://www.hoyolab.com/accountCenter/postList?id=366407641,,www.hoyolab.com,2026-06-19 14:29:13.611862+00
426a8519-1b9b-5770-ba0c-da4d7428edda,character_profile,莱万汀 官方资料,https://wiki.skland.com/endfield/detail?mainTypeId=1&subTypeId=1&gameEntryId=7,,wiki.skland.com,2026-06-19 14:29:13.611862+00
4287ff45-364f-56a1-8215-1b9fe4bac763,party_member_profile,崩1 / 长夜月 资料,https://bbs.mihoyo.com/sr/wiki/content/5736/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
429bc546-ba44-5e28-8b3a-a1349370d4d2,character_research,丽贝卡 先行研究,https://www.notion.so/ww-32d5adb3775e804ab184e12854c854df,,www.notion.so,2026-06-19 14:29:13.611862+00
42a1133b-b679-5e90-a7eb-4d484f5f247c,character_profile,南宫羽 官方资料,https://baike.mihoyo.com/zzz/wiki/content/1852/detail?mhy_presentation_style=fullscreen,,baike.mihoyo.com,2026-06-19 14:29:13.611862+00
42ab69c2-c180-5d84-8686-db7a2a44e97a,character_research,朱鸢 先行研究,https://www.notion.so/zzz-3315adb3775e803f816ff83579d36807,,www.notion.so,2026-06-19 14:29:13.611862+00
42e4810f-a676-5033-8adb-ff1d1255f283,character_profile,不死途 官方资料,https://bbs.mihoyo.com/sr/wiki/content/6814/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
439247ee-5b15-5915-bff1-3db54d0ee552,character_profile,千咲 官方资料,https://wiki.kurobbs.com/mc/item/1429457793942482944?wkFrom=catalog&wkFromLabel=%E3%80%90%E7%9B%AE%E5%BD%95%E9%A1%B5%E3%80%91%EF%BC%9A%E5%85%B1%E9%B8%A3%E8%80%85,,wiki.kurobbs.com,2026-06-19 14:29:13.611862+00
43f39107-10d8-57be-aaea-0e1cf84aa29e,game_phase_reference,蓝色星原旅谣 1测,https://www.bilibili.com/video/BV1kgbJzEEyJ/?spm_id_from=333.1387.upload.video_card.click&vd_source=672290e098243de76ae06a1d6b9308c9,,www.bilibili.com,2026-06-19 14:29:13.611862+00
445e053a-62eb-52c2-a90f-649715502297,party_member_profile,鸣4 / 琳奈 资料,https://wiki.kurobbs.com/mc/item/1445377391854534656?wkFrom=catalog&wkFromLabel=%E3%80%90%E7%9B%AE%E5%BD%95%E9%A1%B5%E3%80%91%EF%BC%9A%E5%85%B1%E9%B8%A3%E8%80%85,,wiki.kurobbs.com,2026-06-19 14:29:13.611862+00
44791b5f-0181-575c-8405-1585de40da55,character_profile,开拓者・毁灭 官方资料,https://bbs.mihoyo.com/sr/wiki/content/3128/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
44b5d171-0f21-5695-9338-610169ed7126,character_research,莫特斐 先行研究,https://www.notion.so/ww-32d5adb3775e806798fccf8a71aeff2c,,www.notion.so,2026-06-19 14:29:13.611862+00
453e665b-b25d-5fb2-9d19-87c5d7f27862,character_research,维里奈 先行研究,https://www.notion.so/ww-32d5adb3775e80ed82d6fa4df3d4a70e,,www.notion.so,2026-06-19 14:29:13.611862+00
45ce990d-d1c2-53b6-86f3-577ede3855a8,character_profile,虎克 官方资料,https://bbs.mihoyo.com/sr/wiki/content/76/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
45d713f8-55a1-508b-80bf-8bcd0096dccf,character_research,卜灵 先行研究,https://www.notion.so/J-ww-Buling-29d5adb3775e802b912fffe64df3893c,,www.notion.so,2026-06-19 14:29:13.611862+00
45edfd4c-e8d0-5e43-b1e4-6d10dddbdb67,character_profile,卜灵 官方资料,https://wiki.kurobbs.com/mc/item/1429461100965666816?wkFrom=catalog&wkFromLabel=%E3%80%90%E7%9B%AE%E5%BD%95%E9%A1%B5%E3%80%91%EF%BC%9A%E5%85%B1%E9%B8%A3%E8%80%85,,wiki.kurobbs.com,2026-06-19 14:29:13.611862+00
45ef3e21-1fa2-57e3-94f7-14639e1c563e,platform_link,Weibo - HP 频道,https://www.weibo.com/u/6520826377,,www.weibo.com,2026-06-19 14:29:13.611862+00
48188c5d-460e-53ba-a81c-f1e3395a702e,character_research,釉瑚 先行研究,https://www.notion.so/ww-32d5adb3775e80e09dece8a66db3ee7d,,www.notion.so,2026-06-19 14:29:13.611862+00
489af313-992b-5395-8833-98e8277f9c62,character_research,汤汤 先行研究,https://www.notion.so/enf-31c5adb3775e80978c3cd49505cec129,,www.notion.so,2026-06-19 14:29:13.611862+00
49218eda-26c2-5f21-98f7-493780b04a92,platform_link,Weibo - 情報 数据分析,https://me.weibo.com/data/overview,,me.weibo.com,2026-06-19 14:29:13.611862+00
4a34744f-32b7-5a60-97bd-317b0f17f2c2,wiki,崩坏星穹铁道 - 敌人,https://bbs.mihoyo.com/sr/wiki/channel/map/17/23?bbs_presentation_style=no_header,常常被忽略研究,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
4ab3ebe7-f5c7-54ef-8727-76bbecff9d8f,party_member_profile,风 / Saber 资料,https://bbs.mihoyo.com/sr/wiki/content/5339/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
4b050a3d-3a28-58e0-8ff2-085fe9da843f,character_profile,弗洛洛 官方资料,https://wiki.kurobbs.com/mc/item/1386685588185022464?wkFrom=catalog&wkFromLabel=%E3%80%90%E7%9B%AE%E5%BD%95%E9%A1%B5%E3%80%91%EF%BC%9A%E5%85%B1%E9%B8%A3%E8%80%85,,wiki.kurobbs.com,2026-06-19 14:29:13.611862+00
4b0aa7a9-f762-5c2a-b1a2-fb20beb33b77,character_profile,刃 官方资料,https://bbs.mihoyo.com/sr/wiki/content/1214/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
4c347c32-5365-5ca9-97d9-ba3498dec229,platform_link,B站 - 情報 互动管理,https://member.bilibili.com/platform/comment/article,,member.bilibili.com,2026-06-19 14:29:13.611862+00
4c8490f1-c1e5-5815-baff-53c9346edc34,character_profile,姬子•启行 官方资料,https://bbs.mihoyo.com/sr/wiki/content/7484/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
4da0942d-d094-50ce-b129-d1854e494d05,character_research,波可娜 先行研究,https://www.notion.so/zzz-3625adb3775e80d8904ae18a4ce7e0d4,,www.notion.so,2026-06-19 14:29:13.611862+00
4dc1f695-5551-5e33-b2ab-037ae5b262ec,character_profile,阮梅 官方资料,https://bbs.mihoyo.com/sr/wiki/content/1874/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
4e23d170-9600-59ae-9250-544584d269c5,character_profile,苍角 官方资料,https://baike.mihoyo.com/zzz/wiki/content/227/detail?mhy_presentation_style=fullscreen,,baike.mihoyo.com,2026-06-19 14:29:13.611862+00
4e2a3633-552b-5615-944e-0ed791c725d3,character_profile,凌阳 官方资料,https://wiki.kurobbs.com/mc/item/1242296125975633920,,wiki.kurobbs.com,2026-06-19 14:29:13.611862+00
4ea740c9-be7f-528e-8625-fc8a442c660e,game_phase_reference,绝区零 2.x,https://www.bilibili.com/video/BV1NPTKz8EQe/?share_source=copy_web&vd_source=5729327076242969dc08142a2c93ef3f,,www.bilibili.com,2026-06-19 14:29:13.611862+00
4f48f580-34d7-55d7-a656-00c8d15618d8,character_profile,尤诺 官方资料,https://wiki.kurobbs.com/mc/item/1400453856120164352,,wiki.kurobbs.com,2026-06-19 14:29:13.611862+00
4f5ba6e7-6a96-5169-82ce-9a9beb0ef4bf,character_profile,今汐 官方资料,https://wiki.kurobbs.com/mc/item/1249040336606580736?wkFrom=catalog&wkFromLabel=%E3%80%90%E7%9B%AE%E5%BD%95%E9%A1%B5%E3%80%91%EF%BC%9A%E5%85%B1%E9%B8%A3%E8%80%85,,wiki.kurobbs.com,2026-06-19 14:29:13.611862+00
4fd19779-0120-5554-a57c-db40c8e334d6,party_member_profile,崩1 / 风堇 资料,https://bbs.mihoyo.com/sr/wiki/content/5108/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
4fd1b086-8b81-5e19-a24f-7108617f0583,character_research,洁尔佩塔 先行研究,https://www.notion.so/enf-31c5adb3775e8074a000e3350c6824c7,,www.notion.so,2026-06-19 14:29:13.611862+00
5048a59d-c1e7-55bf-8d10-4c5ae56059e6,party_member_profile,普罗米娅1 / 南宫羽 资料,https://baike.mihoyo.com/zzz/wiki/content/1852/detail?mhy_presentation_style=fullscreen,,baike.mihoyo.com,2026-06-19 14:29:13.611862+00
50545b8b-250e-509b-8784-21c2a4d39d05,party_member_profile,别礼 / 汤汤 资料,https://wiki.skland.com/endfield/detail?mainTypeId=1&subTypeId=1&gameEntryId=1130,,wiki.skland.com,2026-06-19 14:29:13.611862+00
5096c342-725f-5b28-86c3-95e6c51251c0,character_research,伊芙琳 先行研究,https://www.notion.so/zzz-3315adb3775e80bb810edf22018b7451,,www.notion.so,2026-06-19 14:29:13.611862+00
50c97f6d-6b63-51c1-874a-a2a6c571e6ce,character_profile,伊芙琳 官方资料,https://baike.mihoyo.com/zzz/wiki/content/1158/detail?mhy_presentation_style=fullscreen,,baike.mihoyo.com,2026-06-19 14:29:13.611862+00
5101bf4f-4d3c-557e-8785-7c1840617a44,character_research,霍霍 先行研究,https://www.notion.so/hsr-32d5adb3775e808b81cac8cc87dba447,,www.notion.so,2026-06-19 14:29:13.611862+00
52095ae5-c2f4-5b21-b0bd-39a7d5a4a8c0,party_member_profile,记忆队 / 遐蝶 资料,https://bbs.mihoyo.com/sr/wiki/content/4916/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
52597582-ca71-562c-b398-3e5e4128461c,party_member_profile,欢愉1 / 丹恒•腾荒 资料,https://bbs.mihoyo.com/sr/wiki/content/5737/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
52db1c20-8587-5f45-94dd-f0601e0f167a,character_profile,刻律德菈 官方资料,https://bbs.mihoyo.com/sr/wiki/content/5583/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
533268ba-e285-514d-9447-7ef0f64a1015,character_profile,普罗米娅 官方资料,https://baike.mihoyo.com/zzz/wiki/content/1926/detail?mhy_presentation_style=fullscreen,,baike.mihoyo.com,2026-06-19 14:29:13.611862+00
538c3d2a-6e64-5095-a170-f82cbe4b3491,character_research,散华 先行研究,https://www.notion.so/ww-32d5adb3775e80dd9a31fd8c60b4e7dc,,www.notion.so,2026-06-19 14:29:13.611862+00
53c8adce-de37-50f3-a45c-cd137edb7dba,character_profile,卡芙卡 官方资料,https://bbs.mihoyo.com/sr/wiki/content/1298/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
53dbc410-40ad-584b-90b8-9b6acdd50467,party_reference,安魂曲 参考资料,https://www.bilibili.com/video/BV1S6Vp6nEdd/?share_source=copy_web&vd_source=5729327076242969dc08142a2c93ef3f,,www.bilibili.com,2026-06-19 14:29:13.611862+00
53f9589d-f8da-530e-a75e-7c86397e0416,character_profile,折枝 官方资料,https://wiki.kurobbs.com/mc/item/1269802618305703936?wkFrom=catalog&wkFromLabel=%E3%80%90%E7%9B%AE%E5%BD%95%E9%A1%B5%E3%80%91%EF%BC%9A%E5%85%B1%E9%B8%A3%E8%80%85,,wiki.kurobbs.com,2026-06-19 14:29:13.611862+00
5630ea1d-0729-5706-81c7-6d2abf47d3cb,character_profile,仪玄 官方资料,https://baike.mihoyo.com/zzz/wiki/content/1299/detail,,baike.mihoyo.com,2026-06-19 14:29:13.611862+00
564f75f3-0f4e-5111-82c7-1ef79bdc156c,character_profile,本 官方资料,https://baike.mihoyo.com/zzz/wiki/content/158/detail?mhy_presentation_style=fullscreen,,baike.mihoyo.com,2026-06-19 14:29:13.611862+00
56e5ebe4-5668-5fca-85c2-e8669f477202,character_profile,安东 官方资料,https://baike.mihoyo.com/zzz/wiki/content/147/detail?mhy_presentation_style=fullscreen,,baike.mihoyo.com,2026-06-19 14:29:13.611862+00
56fd7478-ad50-5b9e-998a-db887054ebc4,character_profile,卡契尔 官方资料,https://wiki.skland.com/endfield/detail?mainTypeId=1&subTypeId=1&gameEntryId=94,,wiki.skland.com,2026-06-19 14:29:13.611862+00
57b47fdc-70f9-51ee-bda0-c072547570dc,character_profile,夏空 官方资料,https://wiki.kurobbs.com/mc/item/1357568005112766464?wkFrom=catalog&wkFromLabel=%E3%80%90%E7%9B%AE%E5%BD%95%E9%A1%B5%E3%80%91%EF%BC%9A%E5%85%B1%E9%B8%A3%E8%80%85,,wiki.kurobbs.com,2026-06-19 14:29:13.611862+00
584706c0-a14d-5bf3-9c8a-359f06cf0397,character_profile,露西 官方资料,https://baike.mihoyo.com/zzz/wiki/content/493/detail?mhy_presentation_style=fullscreen,,baike.mihoyo.com,2026-06-19 14:29:13.611862+00
594dc067-a3c7-51d2-8bc1-c588900f1df0,character_research,灯灯 先行研究,https://www.notion.so/ww-32d5adb3775e80b28548d13fd4f39f82,,www.notion.so,2026-06-19 14:29:13.611862+00
5a4e19a5-282b-548a-95ca-201a7de86b9f,character_profile,海瑟音 官方资料,https://bbs.mihoyo.com/sr/wiki/content/5582/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
5accfde8-0f02-5610-93e0-6ed5c10c0805,character_profile,佩丽卡 官方资料,https://wiki.skland.com/endfield/detail?mainTypeId=1&subTypeId=1&gameEntryId=5,,wiki.skland.com,2026-06-19 14:29:13.611862+00
5ad43257-4a5e-5161-b331-410a68d4e0f7,character_research,陈千语 先行研究,https://www.notion.so/enf-32d5adb3775e808cb481c2c494a58336,,www.notion.so,2026-06-19 14:29:13.611862+00
5add870f-839e-55bf-a976-2dc4a58968f4,character_profile,柏妮思 官方资料,https://baike.mihoyo.com/zzz/wiki/content/840/detail?mhy_presentation_style=fullscreen,,baike.mihoyo.com,2026-06-19 14:29:13.611862+00
5b9b55b9-322c-52d8-8c2b-46f7dce02b4e,character_profile,长夜月 官方资料,https://bbs.mihoyo.com/sr/wiki/content/5736/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
5c8822bf-a23a-5d8f-974b-784261e5db75,character_profile,希儿 官方资料,https://bbs.mihoyo.com/sr/wiki/content/317/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
5ca59afa-4918-5c40-9929-6f1963e243d7,character_profile,艾尔黛拉 官方资料,https://wiki.skland.com/endfield/detail?mainTypeId=1&subTypeId=1&gameEntryId=11,,wiki.skland.com,2026-06-19 14:29:13.611862+00
5d5983d6-cb48-5185-a5dd-9ce4486a3a50,character_research,昔涟 先行研究,https://www.notion.so/hsr-Cyrene-29d5adb3775e802c8b57fe036a809fd4,,www.notion.so,2026-06-19 14:29:13.611862+00
5de21b3a-650a-5db8-a5e0-3ac3fc5a6cd1,game_homepage,明日方舟终末地 B站主页,https://space.bilibili.com/1265652806/upload/video,,space.bilibili.com,2026-06-19 14:29:13.611862+00
5e1f11f3-f420-510c-8dc5-8ee69780603d,character_research,弧光 先行研究,https://app.notion.com/p/enf-32d5adb3775e803da52ccb327a59c14f,,app.notion.com,2026-06-19 14:29:13.611862+00
5e4bcba1-76d7-5802-afc3-61e021f6b60f,character_profile,爱弥斯 官方资料,https://wiki.kurobbs.com/mc/item/1457744312692867072?wkFrom=catalog&wkFromLabel=%E3%80%90%E7%9B%AE%E5%BD%95%E9%A1%B5%E3%80%91%EF%BC%9A%E5%85%B1%E9%B8%A3%E8%80%85,,wiki.kurobbs.com,2026-06-19 14:29:13.611862+00
5eda7903-8472-579f-8a21-c818d4f87828,party_member_profile,鸣3 / 维里奈 资料,https://wiki.kurobbs.com/mc/item/1242295554161025024,,wiki.kurobbs.com,2026-06-19 14:29:13.611862+00
5f825009-888a-5e5a-a143-9f9366966fa4,character_profile,Archer 官方资料,https://bbs.mihoyo.com/sr/wiki/content/5338/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
5f8d887d-604f-55b6-9143-2d9cee5d46c2,character_research,诺姆 先行研究,https://www.notion.so/zzz-3315adb3775e809683b4c9bb189a1d96,,www.notion.so,2026-06-19 14:29:13.611862+00
5f99164c-3c22-593f-ba72-3e87526f7134,platform_link,YouTube - 情報 互动管理,https://studio.youtube.com/channel/UCbucMjzSeSynZTb4wnQt-_Q/comments/inbox?filter=%5B%7B%22isDisabled%22%3Afalse%2C%22isPinned%22%3Atrue%2C%22name%22%3A%22SORT_BY%22%2C%22value%22%3A%22SORT_BY_MOST_RELEVANT%22%7D%2C%7B%22name%22%3A%22ENGAGED_STATUS%22%2C%22value%22%3A%5B%22COMMENT_CATEGORY_NOT_ENGAGED%22%5D%7D%5D,,studio.youtube.com,2026-06-19 14:29:13.611862+00
5fcef04d-74c2-5b4b-9ffc-67e2a6deba1c,game_phase_reference,鸣潮 2.x,https://www.bilibili.com/video/BV17q6qYyErB/?p=81&share_source=copy_web&vd_source=5729327076242969dc08142a2c93ef3f,,www.bilibili.com,2026-06-19 14:29:13.611862+00
5fd42258-c5bd-5bf5-a063-414bd871f2b4,party_member_profile,记忆队 / 风堇 资料,https://bbs.mihoyo.com/sr/wiki/content/5108/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
6086a9ad-59c4-5534-bf66-c87be7538bb3,platform_link,TikTok - 情報 数据分析,https://www.tiktok.com/tiktokstudio/analytics,,www.tiktok.com,2026-06-19 14:29:13.611862+00
60e52e25-ec2a-5fd1-9573-81fc5733d52c,character_research,折枝 先行研究,https://www.notion.so/ww-32d5adb3775e8006a8c0c2e9b26627ee,,www.notion.so,2026-06-19 14:29:13.611862+00
611c9190-8257-5938-ac90-227644e77343,character_profile,吟霖 官方资料,https://wiki.kurobbs.com/mc/item/1239319812692709376?wkFrom=catalog&wkFromLabel=%E3%80%90%E7%9B%AE%E5%BD%95%E9%A1%B5%E3%80%91%EF%BC%9A%E5%85%B1%E9%B8%A3%E8%80%85,,wiki.kurobbs.com,2026-06-19 14:29:13.611862+00
614a6f23-d417-55e4-917a-6b3816fcee32,character_profile,维里奈 官方资料,https://wiki.kurobbs.com/mc/item/1242295554161025024,,wiki.kurobbs.com,2026-06-19 14:29:13.611862+00
61bf791b-38f9-50fe-857f-f470ea08cc20,character_profile,符玄 官方资料,https://bbs.mihoyo.com/sr/wiki/content/1646/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
61dcfcb2-5169-5dd0-8300-a850fbd8e2f1,character_profile,光主 官方资料,https://wiki.kurobbs.com/mc/item/1242294789908504576?wkFrom=catalog&wkFromLabel=%E3%80%90%E7%9B%AE%E5%BD%95%E9%A1%B5%E3%80%91%EF%BC%9A%E5%85%B1%E9%B8%A3%E8%80%85,,wiki.kurobbs.com,2026-06-19 14:29:13.611862+00
64361f6d-cf67-577a-b003-b402c487f4cd,character_research,艾莲 先行研究,https://www.notion.so/zzz-Ellen-29d5adb3775e80a4af38fb02bdeddb99,,www.notion.so,2026-06-19 14:29:13.611862+00
643ed0b0-c306-5b00-94e5-cff7c6dbc457,character_profile,罗刹 官方资料,https://bbs.mihoyo.com/sr/wiki/content/1188/detail?bbs_presentation_style=no_header,,bbs.mihoyo.com,2026-06-19 14:29:13.611862+00
